ID,Wordform_ID,Example_ID,Index,Parameter_ID
desccasmaj-36-0,wire-1pro,desccasmaj-36,0,
desccasmaj-36-1,yasukari-lk-sugar-pert,desccasmaj-36,1,
desccasmaj-36-2,wire-1pro,desccasmaj-36,2,
desccasmaj-36-4,wajto-fire,desccasmaj-36,4,
desccasmaj-36-7,wire-1pro,desccasmaj-36,7,
desccasmaj-36-8,yasukari-lk-sugar-pert,desccasmaj-36,8,
desccasmaj-36-10,kune-cook-ipfv,desccasmaj-36,10,
desccasmaj-36-11,wire-1pro,desccasmaj-36,11,
desccasmaj-36-12,ya-erg,desccasmaj-36,12,
desccasmaj-36-13,kimii-chili,desccasmaj-36,13,
desccasmaj-36-15,wire-1pro,desccasmaj-36,15,
desccasmaj-36-17,wire-1pro,desccasmaj-36,17,
desccasmaj-36-19,yaka-all,desccasmaj-36,19,
desccasmaj-36-20,wire-1pro,desccasmaj-36,20,
desccasmaj-36-22,wa-thus,desccasmaj-36,22,
desccasmaj-36-23,re-emp,desccasmaj-36,23,
desccasmaj-37-0,wa-thus,desccasmaj-37,0,
desccasmaj-37-1,re-emp,desccasmaj-37,1,
desccasmaj-37-2,wire-1pro,desccasmaj-37,2,
desccasmaj-37-4,mukupijke-child-dim,desccasmaj-37,4,
desccasmaj-37-6,inke-see-imp,desccasmaj-37,6,
desccasmaj-37-9,wire-1pro,desccasmaj-37,9,
desccasmaj-38-1,wire-1pro,desccasmaj-38,1,
desccasmaj-38-3,ke-ugh,desccasmaj-38,3,
desccasmaj-38-5,moroni-pain,desccasmaj-38,5,
desccasmaj-39-1,moroni-pain,desccasmaj-39,1,
desccasmaj-39-2,kwase-how,desccasmaj-39,2,
desccasmaj-39-3,neke-cntr,desccasmaj-39,3,
desccasmaj-39-4,uyu-1-lk-starchy-food-pert,desccasmaj-39,4,
desccasmaj-39-9,wire-1pro,desccasmaj-39,9,
desccasmaj-40-0,wa-thus,desccasmaj-40,0,
desccasmaj-40-1,re-emp,desccasmaj-40,1,
desccasmaj-40-2,ti-hsy,desccasmaj-40,2,
desccasmaj-40-3,tapojtepori-3p-want-des-ipfv,desccasmaj-40,3,
desccasmaj-40-4,ti-hsy,desccasmaj-40,4,
desccasmaj-40-5,maniki-rel-anim,desccasmaj-40,5,
desccasmaj-41-0,ejne-1-2pro,desccasmaj-41,0,
desccasmaj-43-0,sere-bitter-manioc,desccasmaj-43,0,
desccasmaj-43-2,ta-say-ipfv,desccasmaj-43,2,
desccasmaj-43-3,ta-like,desccasmaj-43,3,
desccasmaj-44-1,sere-bitter-manioc,desccasmaj-44,1,
desccasmaj-45-1,sere-bitter-manioc,desccasmaj-45,1,
desccasmaj-47-0,wa-thus,desccasmaj-47,0,
desccasmaj-47-1,re-emp,desccasmaj-47,1,
desccasmaj-49-0,pakara-basket,desccasmaj-49,0,
desccasmaj-49-1,nepiri-bring-ipfv,desccasmaj-49,1,
desccasmaj-50-0,sere-bitter-manioc,desccasmaj-50,0,
desccasmaj-50-1,pikapeke-peel-prog-tr,desccasmaj-50,1,
desccasmaj-50-2,ejne-1-2pro,desccasmaj-50,2,
desccasmaj-50-3,wenkepiri-forget-ipfv,desccasmaj-50,3,
desccasmaj-50-4,wa-thus,desccasmaj-50,4,
desccasmaj-50-5,re-emp,desccasmaj-50,5,
desccasmaj-51-1,taki-cnfrm,desccasmaj-51,1,
desccasmaj-51-2,ana-1-3pro,desccasmaj-51,2,
desccasmaj-52-1,ejne-1-2pro,desccasmaj-52,1,
desccasmaj-53-0,sere-bitter-manioc,desccasmaj-53,0,
desccasmaj-57-0,irejpe-then,desccasmaj-57,0,
desccasmaj-58-0,irejpe-then,desccasmaj-58,0,
desccasmaj-58-2,irejpe-then,desccasmaj-58,2,
desccasmaj-59-0,wa-thus,desccasmaj-59,0,
desccasmaj-59-1,re-emp,desccasmaj-59,1,
desccasmaj-59-2,sukase-all,desccasmaj-59,2,
desccasmaj-59-3,tawara-too,desccasmaj-59,3,
desccasmaj-59-4,ejne-1-2pro,desccasmaj-59,4,
desccasmaj-59-6,ejne-1-2pro,desccasmaj-59,6,
desccasmaj-59-8,peke-about,desccasmaj-59,8,
desccasmaj-59-9,warotasemi-work-ptcp-nmlz,desccasmaj-59,9,
desccasmaj-60-0,tawara-too,desccasmaj-60,0,
desccasmaj-60-1,jra-neg,desccasmaj-60,1,
desccasmaj-60-2,taki-cnfrm,desccasmaj-60,2,
desccasmaj-60-3,mokontomo-2pl-pro,desccasmaj-60,3,
desccasmaj-60-6,nope-good,desccasmaj-60,6,
desccasmaj-60-7,mokontomo-2pl-pro,desccasmaj-60,7,
desccasmaj-61-0,tawaja-thus-neg,desccasmaj-61,0,
desccasmaj-61-1,taki-cnfrm,desccasmaj-61,1,
desccasmaj-61-2,ana-1-3pro,desccasmaj-61,2,
desccasmaj-62-1,ana-1-3pro,desccasmaj-62,1,
desccasmaj-63-0,sere-bitter-manioc,desccasmaj-63,0,
desccasmaj-63-1,yawakiri-grate-ipfv,desccasmaj-63,1,
desccasmaj-64-1,yawakija-grate-neg,desccasmaj-64,1,
desccasmaj-64-2,chi-cop-acnnmlz,desccasmaj-64,2,
desccasmaj-64-3,yawe-loc,desccasmaj-64,3,
desccasmaj-64-4,pirare-neg-exist,desccasmaj-64,4,
desccasmaj-64-5,sere-bitter-manioc,desccasmaj-64,5,
desccasmaj-64-6,jra-neg,desccasmaj-64,6,
desccasmaj-65-1,yamaneja-make-neg,desccasmaj-65,1,
desccasmaj-65-2,chi-cop-acnnmlz,desccasmaj-65,2,
desccasmaj-65-3,yawe-loc,desccasmaj-65,3,
desccasmaj-65-4,pirare-neg-exist,desccasmaj-65,4,
desccasmaj-66-0,sere-bitter-manioc,desccasmaj-66,0,
desccasmaj-66-2,yawe-loc,desccasmaj-66,2,
desccasmaj-67-1,neke-cntr,desccasmaj-67,1,
desccasmaj-67-2,ne-ints,desccasmaj-67,2,
desccasmaj-68-1,yawakiri-grate-ipfv,desccasmaj-68,1,
desccasmaj-68-2,tewi-3pro,desccasmaj-68,2,
desccasmaj-73-0,sere-bitter-manioc,desccasmaj-73,0,
desccasmaj-73-1,neke-cntr,desccasmaj-73,1,
desccasmaj-73-2,ne-ints,desccasmaj-73,2,
desccasmaj-73-3,tarine-fast,desccasmaj-73,3,
desccasmaj-74-1,ana-1-3pro,desccasmaj-74,1,
desccasmaj-74-3,ana-1-3pro,desccasmaj-74,3,
desccasmaj-75-0,ana-1-3pro,desccasmaj-75,0,
desccasmaj-75-1,poye-above,desccasmaj-75,1,
desccasmaj-75-2,re-emp,desccasmaj-75,2,
desccasmaj-76-1,ma-rst,desccasmaj-76,1,
desccasmaj-76-2,taji-foc,desccasmaj-76,2,
desccasmaj-76-3,re-emp,desccasmaj-76,3,
desccasmaj-77-0,wa-thus,desccasmaj-77,0,
desccasmaj-77-2,ti-hsy,desccasmaj-77,2,
desccasmaj-77-3,najmoton-grandmother-pl,desccasmaj-77,3,
desccasmaj-77-4,pano-fmr,desccasmaj-77,4,
desccasmaj-78-1,mokontomo-2pl-pro,desccasmaj-78,1,
desccasmaj-78-3,mokontomo-2pl-pro,desccasmaj-78,3,
desccasmaj-79-0,mokontomo-2pl-pro,desccasmaj-79,0,
desccasmaj-79-1,sawankuitojpano-die-fut-concl,desccasmaj-79,1,
desccasmaj-79-2,wire-1pro,desccasmaj-79,2,
desccasmaj-80-0,mokontomo-2pl-pro,desccasmaj-80,0,
desccasmaj-80-1,warota-work-acnnmlz,desccasmaj-80,1,
desccasmaj-80-2,yawe-loc,desccasmaj-80,2,
desccasmaj-80-3,sere-bitter-manioc,desccasmaj-80,3,
desccasmaj-80-4,peke-about,desccasmaj-80,4,
desccasmaj-80-5,mokontomo-2pl-pro,desccasmaj-80,5,
desccasmaj-80-6,warota-work-acnnmlz,desccasmaj-80,6,
desccasmaj-80-7,yawe-loc,desccasmaj-80,7,
desccasmaj-81-0,mokontomo-2pl-pro,desccasmaj-81,0,
desccasmaj-81-1,yeretapi-lk-cultivated-plant-pert,desccasmaj-81,1,
desccasmaj-81-2,peke-about,desccasmaj-81,2,
desccasmaj-81-3,mokontomo-2pl-pro,desccasmaj-81,3,
desccasmaj-81-4,warota-work-acnnmlz,desccasmaj-81,4,
desccasmaj-81-5,yawe-loc,desccasmaj-81,5,
desccasmaj-81-6,mokontomo-2pl-pro,desccasmaj-81,6,
desccasmaj-81-9,tarojpe-say-pst,desccasmaj-81,9,
desccasmaj-81-10,tajne-3-pl,desccasmaj-81,10,
desccasmaj-81-11,ya-erg,desccasmaj-81,11,
desccasmaj-81-12,ire-3ana-inan,desccasmaj-81,12,
desccasmaj-81-13,wa-thus,desccasmaj-81,13,
desccasmaj-81-16,ma-rst,desccasmaj-81,16,
desccasmaj-81-17,taki-cnfrm,desccasmaj-81,17,
desccasmaj-81-18,ana-1-3pro,desccasmaj-81,18,
desccasmaj-82-0,ana-1-3pro,desccasmaj-82,0,
desccasmaj-83-0,inke-see-imp,desccasmaj-83,0,
desccasmaj-83-1,taki-cnfrm,desccasmaj-83,1,
desccasmaj-83-3,wire-1pro,desccasmaj-83,3,
desccasmaj-83-4,wepija-come-neg,desccasmaj-83,4,
desccasmaj-84-0,wire-1pro,desccasmaj-84,0,
desccasmaj-84-1,warotapeke-work-prog-tr,desccasmaj-84,1,
desccasmaj-84-2,wire-1pro,desccasmaj-84,2,
desccasmaj-84-3,sereri-bitter-manioc-pert,desccasmaj-84,3,
desccasmaj-84-4,jra-neg,desccasmaj-84,4,
desccasmaj-85-0,i-put-acnnmlz,desccasmaj-85,0,
desccasmaj-85-1,re-emp,desccasmaj-85,1,
desccasmaj-85-3,re-emp,desccasmaj-85,3,
desccasmaj-85-4,wa-thus,desccasmaj-85,4,
desccasmaj-85-5,re-emp,desccasmaj-85,5,
desccasmaj-85-7,terepun-3-sick-pert,desccasmaj-85,7,
desccasmaj-85-9,re-emp,desccasmaj-85,9,
desccasmaj-86-0,ire-3ana-inan,desccasmaj-86,0,
desccasmaj-86-1,wa-thus,desccasmaj-86,1,
desccasmaj-86-3,wire-1pro,desccasmaj-86,3,
desccasmaj-86-4,wepiri-come-ipfv,desccasmaj-86,4,
desccasmaj-86-5,tarine-fast,desccasmaj-86,5,
desccasmaj-86-6,wire-1pro,desccasmaj-86,6,
desccasmaj-86-7,warotapeke-work-prog-tr,desccasmaj-86,7,
desccasmaj-86-8,muku-child,desccasmaj-86,8,
desccasmaj-87-0,minte-there-loc,desccasmaj-87,0,
desccasmaj-87-1,wire-1pro,desccasmaj-87,1,
desccasmaj-87-5,tarine-fast,desccasmaj-87,5,
desccasmaj-87-6,wire-1pro,desccasmaj-87,6,
desccasmaj-88-0,nope-good,desccasmaj-88,0,
desccasmaj-88-1,jra-neg,desccasmaj-88,1,
desccasmaj-88-3,wa-thus,desccasmaj-88,3,
desccasmaj-88-4,ma-rst,desccasmaj-88,4,
desccasmaj-88-5,nope-good,desccasmaj-88,5,
desccasmaj-89-0,wire-1pro,desccasmaj-89,0,
desccasmaj-89-2,peke-about,desccasmaj-89,2,
desccasmaj-91-1,nope-good,desccasmaj-91,1,
desccasmaj-91-2,jra-neg,desccasmaj-91,2,
desccasmaj-91-4,wa-thus,desccasmaj-91,4,
desccasmaj-91-5,re-emp,desccasmaj-91,5,
desccasmaj-91-6,sere-bitter-manioc,desccasmaj-91,6,
desccasmaj-92-2,make-mom,desccasmaj-92,2,
desccasmaj-93-0,nope-good,desccasmaj-93,0,
desccasmaj-93-1,jra-neg,desccasmaj-93,1,
desccasmaj-94-0,nope-good,desccasmaj-94,0,
desccasmaj-94-1,jra-neg,desccasmaj-94,1,
desccasmaj-95-0,tawara-too,desccasmaj-95,0,
desccasmaj-95-1,ma-rst,desccasmaj-95,1,
desccasmaj-95-2,wire-1pro,desccasmaj-95,2,
desccasmaj-96-0,irejpe-then,desccasmaj-96,0,
desccasmaj-96-1,neke-cntr,desccasmaj-96,1,
desccasmaj-96-2,ne-ints,desccasmaj-96,2,
desccasmaj-96-3,wa-thus,desccasmaj-96,3,
desccasmaj-96-4,re-emp,desccasmaj-96,4,
desccasmaj-96-7,re-emp,desccasmaj-96,7,
desccasmaj-97-0,wa-thus,desccasmaj-97,0,
desccasmaj-97-1,re-emp,desccasmaj-97,1,
desccasmaj-97-3,re-emp,desccasmaj-97,3,
desccasmaj-97-4,chi-cop-acnnmlz,desccasmaj-97,4,
desccasmaj-97-5,yawe-loc,desccasmaj-97,5,
desccasmaj-97-6,neke-cntr,desccasmaj-97,6,
desccasmaj-97-7,ne-ints,desccasmaj-97,7,
desccasmaj-98-0,nope-good,desccasmaj-98,0,
desccasmaj-100-1,ta-say-ipfv,desccasmaj-100,1,
desccasmaj-100-2,ta-like,desccasmaj-100,2,
desccasmaj-100-3,wire-1pro,desccasmaj-100,3,
desccasmaj-101-1,wa-thus,desccasmaj-101,1,
desccasmaj-102-0,wa-thus,desccasmaj-102,0,
desccasmaj-102-2,wire-1pro,desccasmaj-102,2,
desccasmaj-103-0,najmo-grandmother,desccasmaj-103,0,
desccasmaj-103-3,sejpejteke-dream-pl-imp,desccasmaj-103,3,
desccasmaj-104-0,wire-1pro,desccasmaj-104,0,
desccasmaj-104-1,yamaneja-make-neg,desccasmaj-104,1,
desccasmaj-104-2,sere-bitter-manioc,desccasmaj-104,2,
desccasmaj-104-4,wire-1pro,desccasmaj-104,4,
desccasmaj-104-6,wire-1pro,desccasmaj-104,6,
desccasmaj-105-2,inija-see-neg,desccasmaj-105,2,
desccasmaj-105-4,terepunu-3-sick-pert,desccasmaj-105,4,
desccasmaj-105-5,maniki-rel-anim,desccasmaj-105,5,
desccasmaj-106-0,kwase-how,desccasmaj-106,0,
desccasmaj-106-1,wire-1pro,desccasmaj-106,1,
desccasmaj-107-1,wire-1pro,desccasmaj-107,1,
desccasmaj-107-3,wire-1pro,desccasmaj-107,3,
desccasmaj-107-5,wire-1pro,desccasmaj-107,5,
desccasmaj-108-0,emo-2-father,desccasmaj-108,0,
desccasmaj-108-1,pokono-about-nmlz,desccasmaj-108,1,
desccasmaj-108-3,peke-about,desccasmaj-108,3,
desccasmaj-109-1,taki-cnfrm,desccasmaj-109,1,
desccasmaj-109-2,sere-bitter-manioc,desccasmaj-109,2,
desccasmaj-109-3,peke-about,desccasmaj-109,3,
desccasmaj-109-4,ana-1-3pro,desccasmaj-109,4,
desccasmaj-110-1,tawara-too,desccasmaj-110,1,
desccasmaj-110-2,jra-neg,desccasmaj-110,2,
desccasmaj-110-3,taki-cnfrm,desccasmaj-110,3,
desccasmaj-110-4,toto-non-indian,desccasmaj-110,4,
desccasmaj-111-1,waraij-like,desccasmaj-111,1,
desccasmaj-111-5,peke-about,desccasmaj-111,5,
desccasmaj-112-1,nope-good,desccasmaj-112,1,
desccasmaj-113-0,ire-3ana-inan,desccasmaj-113,0,
desccasmaj-113-2,ejne-1-2pro,desccasmaj-113,2,
desccasmaj-114-0,ire-3ana-inan,desccasmaj-114,0,
desccasmaj-114-2,tawara-too,desccasmaj-114,2,
desccasmaj-114-3,jra-neg,desccasmaj-114,3,
desccasmaj-114-4,ana-1-3pro,desccasmaj-114,4,
desccasmaj-115-0,ejne-1-2pro,desccasmaj-115,0,
desccasmaj-116-0,eni-prox-inan,desccasmaj-116,0,
desccasmaj-116-1,morone-hurting,desccasmaj-116,1,
desccasmaj-116-2,sukase-all,desccasmaj-116,2,
desccasmaj-117-1,sere-bitter-manioc,desccasmaj-117,1,
desccasmaj-118-0,inke-see-imp,desccasmaj-118,0,
desccasmaj-118-1,wire-1pro,desccasmaj-118,1,
desccasmaj-118-3,wire-1pro,desccasmaj-118,3,
desccasmaj-118-4,wire-1pro,desccasmaj-118,4,
desccasmaj-118-6,wa-thus,desccasmaj-118,6,
desccasmaj-118-7,re-emp,desccasmaj-118,7,
desccasmaj-119-1,wire-1pro,desccasmaj-119,1,
desccasmaj-119-2,naijtopo-do-circ-nmlz,desccasmaj-119,2,
desccasmaj-119-3,morone-hurting,desccasmaj-119,3,
desccasmaj-119-6,mjm-yes,desccasmaj-119,6,
desccasmaj-120-0,toto-non-indian,desccasmaj-120,0,
desccasmaj-121-0,ejne-1-2pro,desccasmaj-121,0,
desccasmaj-121-2,yawe-loc,desccasmaj-121,2,
desccasmaj-121-3,re-emp,desccasmaj-121,3,
desccasmaj-122-0,ejne-1-2pro,desccasmaj-122,0,
desccasmaj-122-4,sukase-all,desccasmaj-122,4,
desccasmaj-122-5,re-emp,desccasmaj-122,5,
desccasmaj-123-1,wa-thus,desccasmaj-123,1,
desccasmaj-123-3,pirare-neg-exist,desccasmaj-123,3,
desccasmaj-124-2,nwa-thus,desccasmaj-124,2,
desccasmaj-124-3,re-emp,desccasmaj-124,3,
desccasmaj-124-5,ke-ins,desccasmaj-124,5,
desccasmaj-125-0,pirare-neg-exist,desccasmaj-125,0,
desccasmaj-126-0,pirare-neg-exist,desccasmaj-126,0,
desccasmaj-127-0,tawara-too,desccasmaj-127,0,
desccasmaj-127-1,ta-say-ipfv,desccasmaj-127,1,
desccasmaj-127-2,ta-like,desccasmaj-127,2,
desccasmaj-127-3,wire-1pro,desccasmaj-127,3,
desccasmaj-127-4,ya-erg,desccasmaj-127,4,
desccasmaj-128-0,kwa-how,desccasmaj-128,0,
desccasmaj-128-3,yawe-loc,desccasmaj-128,3,
desccasmaj-129-0,yatun-day,desccasmaj-129,0,
desccasmaj-129-1,pokono-about-nmlz,desccasmaj-129,1,
desccasmaj-129-2,warotane-work-inf,desccasmaj-129,2,
desccasmaj-130-0,wa-thus,desccasmaj-130,0,
desccasmaj-130-1,re-emp,desccasmaj-130,1,
desccasmaj-130-2,ejne-1-2pro,desccasmaj-130,2,
desccasmaj-131-0,tarine-fast,desccasmaj-131,0,
desccasmaj-131-1,ma-rst,desccasmaj-131,1,
desccasmaj-132-0,ejne-1-2pro,desccasmaj-132,0,
desccasmaj-133-0,tarine-fast,desccasmaj-133,0,
desccasmaj-133-1,ma-rst,desccasmaj-133,1,
desccasmaj-133-2,ejne-1-2pro,desccasmaj-133,2,
desccasmaj-133-5,apo-later,desccasmaj-133,5,
desccasmaj-134-0,pirare-neg-exist,desccasmaj-134,0,
desccasmaj-134-1,tawara-too,desccasmaj-134,1,
desccasmaj-135-1,yaka-all,desccasmaj-135,1,
desccasmaj-135-2,ejne-1-2pro,desccasmaj-135,2,
desccasmaj-135-5,yenipeke-drink-prog-tr,desccasmaj-135,5,
desccasmaj-137-1,taki-cnfrm,desccasmaj-137,1,
desccasmaj-137-2,ana-1-3pro,desccasmaj-137,2,
desccasmaj-138-1,ana-1-3pro,desccasmaj-138,1,
desccasmaj-139-1,ana-1-3pro,desccasmaj-139,1,
desccasmaj-140-0,ire-3ana-inan,desccasmaj-140,0,
desccasmaj-140-1,wa-thus,desccasmaj-140,1,
desccasmaj-140-3,senkapetijpe-finish-plur-pst,desccasmaj-140,3,
desccasmaj-140-5,ejne-1-2pro,desccasmaj-140,5,
desccasmaj-140-6,najmotom-grandmother-pl,desccasmaj-140,6,
desccasmaj-140-7,pano-fmr,desccasmaj-140,7,
desccasmaj-141-0,warotakem-work-acnnmlz-prop-nmlz,desccasmaj-141,0,
desccasmaj-141-1,pare-also,desccasmaj-141,1,
desccasmaj-142-1,wa-thus,desccasmaj-142,1,
desccasmaj-142-3,ta-say-ipfv,desccasmaj-142,3,
desccasmaj-142-4,wire-1pro,desccasmaj-142,4,
desccasmaj-142-6,sempinuku-close-eyes-acnnmlz,desccasmaj-142,6,
desccasmaj-142-7,yawe-loc,desccasmaj-142,7,
desccasmaj-143-1,wire-1pro,desccasmaj-143,1,
desccasmaj-143-2,mukuru-child-pert,desccasmaj-143,2,
desccasmaj-143-4,wire-1pro,desccasmaj-143,4,
desccasmaj-144-0,ta-say-ipfv,desccasmaj-144,0,
desccasmaj-144-1,wire-1pro,desccasmaj-144,1,
desccasmaj-144-2,ya-erg,desccasmaj-144,2,
desccasmaj-144-3,wire-1pro,desccasmaj-144,3,
desccasmaj-144-5,peke-about,desccasmaj-144,5,
desccasmaj-144-6,wire-1pro,desccasmaj-144,6,
desccasmaj-144-8,wire-1pro,desccasmaj-144,8,
desccasmaj-145-0,wire-1pro,desccasmaj-145,0,
desccasmaj-145-2,ne-ints,desccasmaj-145,2,
desccasmaj-146-0,maketon-mom-pl,desccasmaj-146,0,
desccasmaj-146-1,senkapejse-finish-plur-pst,desccasmaj-146,1,
desccasmaj-146-2,papatom-father-pl,desccasmaj-146,2,
desccasmaj-146-3,senkapejse-finish-plur-pst,desccasmaj-146,3,
desccasmaj-146-4,najpitom-grandfather-pl,desccasmaj-146,4,
desccasmaj-146-5,senkapejse-finish-plur-pst,desccasmaj-146,5,
desccasmaj-147-0,ire-3ana-inan,desccasmaj-147,0,
desccasmaj-147-1,wa-thus,desccasmaj-147,1,
desccasmaj-147-3,wire-1pro,desccasmaj-147,3,
desccasmaj-149-1,papa-father,desccasmaj-149,1,
desccasmaj-149-3,wera-like,desccasmaj-149,3,
desccasmaj-149-4,wire-1pro,desccasmaj-149,4,
desccasmaj-149-5,ta-say-ipfv,desccasmaj-149,5,
desccasmaj-149-6,wire-1pro,desccasmaj-149,6,
desccasmaj-150-0,papa-father,desccasmaj-150,0,
desccasmaj-150-2,wera-like,desccasmaj-150,2,
desccasmaj-150-3,wire-1pro,desccasmaj-150,3,
desccasmaj-151-0,papa-father,desccasmaj-151,0,
desccasmaj-151-3,wera-like,desccasmaj-151,3,
desccasmaj-151-4,wire-1pro,desccasmaj-151,4,
desccasmaj-151-6,yeni-drink-ipfv-1,desccasmaj-151,6,
desccasmaj-151-7,wire-1pro,desccasmaj-151,7,
desccasmaj-151-8,ya-erg,desccasmaj-151,8,
desccasmaj-152-0,wa-thus,desccasmaj-152,0,
desccasmaj-152-1,re-emp,desccasmaj-152,1,
desccasmaj-152-2,wire-1pro,desccasmaj-152,2,
desccasmaj-152-4,wire-1pro,desccasmaj-152,4,
desccasmaj-152-5,wire-1pro,desccasmaj-152,5,
desccasmaj-152-7,kojpaye-at-night,desccasmaj-152,7,
desccasmaj-153-0,nope-good,desccasmaj-153,0,
desccasmaj-153-1,ne-ints,desccasmaj-153,1,
desccasmaj-153-2,wire-1pro,desccasmaj-153,2,
desccasmaj-153-3,winikija-sleep-neg,desccasmaj-153,3,
desccasmaj-154-0,wa-thus,desccasmaj-154,0,
desccasmaj-154-1,re-emp,desccasmaj-154,1,
desccasmaj-154-2,wire-1pro,desccasmaj-154,2,
desccasmaj-154-3,waraijtori-husband-pert,desccasmaj-154,3,
desccasmaj-154-4,terepunu-3-sick-pert,desccasmaj-154,4,
desccasmaj-154-6,re-emp,desccasmaj-154,6,
desccasmaj-155-0,tewi-3pro,desccasmaj-155,0,
desccasmaj-155-1,ma-rst,desccasmaj-155,1,
desccasmaj-156-1,aniki-who-1,desccasmaj-156,1,
desccasmaj-156-2,waraij-like,desccasmaj-156,2,
desccasmaj-157-0,werewere-mosquito-sp,desccasmaj-157,0,
desccasmaj-158-0,wire-1pro,desccasmaj-158,0,
desccasmaj-158-1,semaja-die-neg,desccasmaj-158,1,
desccasmaj-158-2,re-emp,desccasmaj-158,2,
desccasmaj-158-3,wire-1pro,desccasmaj-158,3,
desccasmaj-159-1,wire-1pro,desccasmaj-159,1,
desccasmaj-159-2,ketaja-stink-neg,desccasmaj-159,2,
desccasmaj-159-3,re-emp,desccasmaj-159,3,
desccasmaj-160-1,ma-rst,desccasmaj-160,1,
descokigrme-1-0,kwase-how,descokigrme-1,0,
descokigrme-1-1,ejne-1-2pro,descokigrme-1,1,
descokigrme-1-3,tajtojpano-say-fut-concl,descokigrme-1,3,
descokigrme-1-4,muku-child,descokigrme-1,4,
descokigrme-2-0,aaa-ah,descokigrme-2,0,
descokigrme-3-1,oki-chicha,descokigrme-3,1,
descokigrme-4-0,ana-1-3pro,descokigrme-4,0,
descokigrme-4-2,oki-chicha,descokigrme-4,2,
descokigrme-5-1,tajtoj-say-circ-nmlz,descokigrme-5,1,
descokigrme-6-0,ana-1-3pro,descokigrme-6,0,
descokigrme-7-0,ana-1-3pro,descokigrme-7,0,
descokigrme-8-0,ana-1-3pro,descokigrme-8,0,
descokigrme-10-0,nwa-thus,descokigrme-10,0,
descokigrme-10-1,irejpe-then,descokigrme-10,1,
descokigrme-10-4,yawe-loc,descokigrme-10,4,
descokigrme-10-6,yawe-loc,descokigrme-10,6,
descokigrme-10-7,re-emp,descokigrme-10,7,
descokigrme-11-0,ana-1-3pro,descokigrme-11,0,
descokigrme-11-1,ya-erg,descokigrme-11,1,
descokigrme-12-0,ejne-1-2pro,descokigrme-12,0,
descokigrme-12-1,ya-erg,descokigrme-12,1,
descokigrme-13-2,sere-bitter-manioc,descokigrme-13,2,
descokigrme-14-0,irejpe-then,descokigrme-14,0,
descokigrme-14-1,nwa-thus,descokigrme-14,1,
descokigrme-14-2,re-emp,descokigrme-14,2,
descokigrme-14-3,yawakiri-grate-ipfv,descokigrme-14,3,
descokigrme-15-0,nwa-thus,descokigrme-15,0,
descokigrme-15-1,irejpe-then,descokigrme-15,1,
descokigrme-16-1,chi-cop-acnnmlz,descokigrme-16,1,
descokigrme-16-2,yawe-loc,descokigrme-16,2,
descokigrme-16-3,taki-cnfrm,descokigrme-16,3,
descokigrme-16-4,watiri-burn-ipfv,descokigrme-16,4,
descokigrme-17-2,nwapeke-glute-about,descokigrme-17,2,
descokigrme-18-0,oki-chicha,descokigrme-18,0,
descokigrme-18-1,ana-1-3pro,descokigrme-18,1,
descokigrme-19-0,nwa-thus,descokigrme-19,0,
descokigrme-19-1,re-emp,descokigrme-19,1,
descokigrme-19-2,ana-1-3pro,descokigrme-19,2,
descokigrme-19-4,oki-chicha,descokigrme-19,4,
descokigrme-20-0,toto-non-indian,descokigrme-20,0,
descokigrme-20-3,tajtoj-say-circ-nmlz,descokigrme-20,3,
descokigrme-21-0,yawaranatomo-yawarana-pl,descokigrme-21,0,
descokigrme-23-0,tajne-3-pl,descokigrme-23,0,
descokigrme-23-1,yeniri-drink-ipfv-1,descokigrme-23,1,
descokigrme-24-1,morone-hurting,descokigrme-24,1,
descokigrme-24-2,chi-cop-acnnmlz,descokigrme-24,2,
descokigrme-24-3,yawe-loc,descokigrme-24,3,
descokigrme-25-1,chi-cop-acnnmlz,descokigrme-25,1,
descokigrme-25-2,yawe-loc,descokigrme-25,2,
descokigrme-26-0,nwa-thus,descokigrme-26,0,
descokigrme-26-1,re-emp,descokigrme-26,1,
descokigrme-26-2,ana-1-3pro,descokigrme-26,2,
descokigrme-27-1,ana-1-3pro,descokigrme-27,1,
descokigrme-27-2,re-emp,descokigrme-27,2,
descokigrme-27-3,ana-1-3pro,descokigrme-27,3,
descokigrme-27-5,ijmojkapeke-cook-prog-tr,descokigrme-27,5,
descokigrme-28-0,sukase-all,descokigrme-28,0,
descokigrme-29-0,sere-bitter-manioc,descokigrme-29,0,
descokigrme-30-0,yawakiri-grate-ipfv,descokigrme-30,0,
descokigrme-30-1,irejpe-then,descokigrme-30,1,
descokigrme-31-0,nwa-thus,descokigrme-31,0,
descokigrme-31-1,irejpe-then,descokigrme-31,1,
descokigrme-33-1,chi-cop-acnnmlz,descokigrme-33,1,
descokigrme-33-2,yawe-loc,descokigrme-33,2,
descokigrme-33-3,watiri-burn-ipfv,descokigrme-33,3,
descokigrme-33-5,nwapeke-glute-about,descokigrme-33,5,
descokigrme-35-2,wajsaj-burn-abs-nmlz,descokigrme-35,2,
descokigrme-35-3,yawe-loc,descokigrme-35,3,
descokigrme-36-0,nwa-thus,descokigrme-36,0,
descokigrme-36-1,re-emp,descokigrme-36,1,
descokigrme-36-2,ana-1-3pro,descokigrme-36,2,
descokigrme-37-0,yawarana-yawarana,descokigrme-37,0,
